001,_,o,k,0,stuk
001,_,o,k,0,suuk
001,_,o,k,0,tabloidiko
001,_,o,k,0,taskuko
001,_,o,k,0,tau
001,_,o,k,0,te
001,_,o,k,0,tilako
001,_,o,k,0,tou
001,_,o,k,0,tuk
001,_,o,k,0,tuumako
001,_,o,k,0,uk
001,_,o,k,0,untuvik
001,_,o,k,0,uskalik
001,_,o,k,0,va
001,_,o,k,0,vakioko
001,_,o,k,0,valiko
001,_,o,k,0,veik
001,_,o,k,0,verk
001,_,o,k,0,vih
001,_,o,k,0,viik
001,_,o,k,0,vuok
001,_,o,k,1,ka
001,_,o,k,1,kok
001,_,o,k,1,mor
001,_,o,k,1,na
001,_,o,k,1,petajik
001,_,o,k,1,pok
001,_,o,k,1,sonk
001,_,o,k,1,tonk
001,_,o,k,1,uok
001,_,o,kg,0,ahdin
001,_,o,kg,0,alan
001,_,o,kg,0,aurin
001,_,o,kg,0,han
001,_,o,kg,0,iljan
001,_,o,kg,0,lan
001,_,o,kg,0,len
001,_,o,kg,0,lin
001,_,o,kg,0,luuran
001,_,o,kg,0,osin
001,_,o,kg,0,pin
001,_,o,kg,0,ran
001,_,o,kg,0,run
001,_,o,kg,0,san
001,_,o,kg,0,sin
001,_,o,kg,0,tan
001,_,o,kg,0,tasan
001,_,o,kg,0,tasin
001,_,o,kg,0,vahin
001,_,o,kg,1,suvan
001,_,o,kg,1,ulan
001,_,o,kk,0,ajatuskat
001,_,o,kk,0,dis
001,_,o,kk,0,epakes
001,_,o,kk,0,fres
001,_,o,kk,0,jat
001,_,o,kk,0,kas
001,_,o,kk,0,kat
001,_,o,kk,0,keuh
001,_,o,kk,0,kiih
001,_,o,kk,0,kis
001,_,o,kk,0,kur
001,_,o,kk,0,lah
001,_,o,kk,0,las
001,_,o,kk,0,lis
001,_,o,kk,0,loh
001,_,o,kk,0,mainoskat
001,_,o,kk,0,makeah
001,_,o,kk,0,not
001,_,o,kk,0,peh
001,_,o,kk,0,pelikat
001,_,o,kk,0,pit
001,_,o,kk,0,ras
001,_,o,kk,0,rot
001,_,o,kk,0,rus
001,_,o,kk,0,sahkokat
001,_,o,kk,0,sis
001,_,o,kk,0,sisilis
001,_,o,kk,0,sit
001,_,o,kk,0,tah
001,_,o,kk,0,uis
001,_,o,kk,0,us
001,_,o,kk,0,vauh
001,_,o,kk,0,vieh
001,_,o,kk,0,vih
001,_,o,kk,0,viuh
001,_,o,kk,1,kat
001,_,o,kk,1,lot
001,_,o,kk,1,poh
001,_,o,kk,1,pot
001,_,o,kk,1,sah
001,_,o,kk,1,so
001,_,o,ll,0,alaku
001,_,o,ll,0,auringonki
001,_,o,ll,0,e
001,_,o,ll,0,hah
001,_,o,ll,0,he
001,_,o,ll,0,hil
001,_,o,ll,0,i
001,_,o,ll,0,ja
001,_,o,ll,0,kal
001,_,o,ll,0,ke
001,_,o,ll,0,kel
001,_,o,ll,0,ki
001,_,o,ll,0,kie
001,_,o,ll,0,ko
001,_,o,ll,0,kol
001,_,o,ll,0,ku
001,_,o,ll,0,kuo
001,_,o,ll,0,kuu
001,_,o,ll,0,luu
001,_,o,ll,0,neljanneski
001,_,o,ll,0,no
001,_,o,ll,0,o
001,_,o,ll,0,pa
001,_,o,ll,0,painoki
001,_,o,ll,0,pal
001,_,o,ll,0,pii
001,_,o,ll,0,po
001,_,o,ll,0,poo
001,_,o,ll,0,pul
001,_,o,ll,0,rai
001,_,o,ll,0,roi
001,_,o,ll,0,sa
001,_,o,ll,0,sel
001,_,o,ll,0,sigaril
001,_,o,ll,0,sii
001,_,o,ll,0,soo
001,_,o,ll,0,staa
001,_,o,ll,0,su
001,_,o,ll,0,ta
001,_,o,ll,0,tol
001,_,o,ll,0,tu
001,_,o,ll,0,va
001,_,o,ll,0,varttiki
001,_,o,ll,0,vik
001,_,o,ll,1,ho
001,_,o,ll,1,lol
001,_,o,ll,1,pol
001,_,o,ll,1,sa
001,_,o,ll,1,sai
001,_,o,mm,0,ar
001,_,o,mm,0,de
001,_,o,mm,0,e
001,_,o,mm,0,hah
001,_,o,mm,0,hei
001,_,o,mm,0,hem
001,_,o,mm,0,her
001,_,o,mm,0,hi
001,_,o,mm,0,ho
001,_,o,mm,0,kal
001,_,o,mm,0,kam
001,_,o,mm,0,karkaisi
001,_,o,mm,0,ki
001,_,o,mm,0,koksitta
001,_,o,mm,0,lainaa
001,_,o,mm,0,lom
001,_,o,mm,0,lu
001,_,o,mm,0,maa
001,_,o,mm,0,maam
001,_,o,mm,0,mum
001,_,o,mm,0,peh
001,_,o,mm,0,po
001,_,o,mm,0,su
001,_,o,mm,0,tar
001,_,o,mm,0,vai
001,_,o,mm,1,hol
001,_,o,mm,1,mom
001,_,o,nn,0,ai
001,_,o,nn,0,andanti
001,_,o,nn,0,cappucci
001,_,o,nn,0,e
001,_,o,nn,0,gua
001,_,o,nn,0,hie
001,_,o,nn,0,huo
001,_,o,nn,0,italiaa
001,_,o,nn,0,ja
001,_,o,nn,0,jalape
001,_,o,nn,0,jo
001,_,o,nn,0,kai
001,_,o,nn,0,keh
001,_,o,nn,0,kei
001,_,o,nn,0,ken
001,_,o,nn,0,ki
001,_,o,nn,0,kuo
001,_,o,nn,0,laskettelumo
001,_,o,nn,0,li
001,_,o,nn,0,me
001,_,o,nn,0,mezzopia
001,_,o,nn,0,mo
001,_,o,nn,0,orega
001,_,o,nn,0,pa
001,_,o,nn,0,pai
001,_,o,nn,0,pi
001,_,o,nn,0,pia
001,_,o,nn,0,por
001,_,o,nn,0,ru
001,_,o,nn,0,tek
001,_,o,nn,0,tuhatkau
001,_,o,nn,0,uu
001,_,o,nn,0,vai
001,_,o,nn,0,vi
001,_,o,nn,0,vie
001,_,o,nn,0,vuo
001,_,o,nn,1,ho
001,_,o,nn,1,ja
001,_,o,nn,1,to
001,_,o,p,0,hap
001,_,o,p,0,help
001,_,o,p,0,hemp
001,_,o,p,0,jip
001,_,o,p,0,juop
001,_,o,p,0,kip
001,_,o,p,0,lap
